layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,bias,sim correlation
layer4,1859,0.2390479409614621,1.6454846,rapeseed,0.8579339,fence,0.24369411,invertebrate,0.1524541,arthropod,0.4496354758739471,0.23909565806388855
layer4,1860,0.3507324755400939,2.1694179,cherimoya (custard apple),1.9751561,pan flute,0.3586366,bird,0.2872076,aquatic bird,0.4469971358776092,0.23281000554561615
layer4,1861,0.3266955022268935,1.0919484,turtle,0.9678615,feline,0.43753886,wheeled vehicle,0.37804684,cat,0.4258133172988891,0.3134457767009735
layer4,1862,0.2981963850940797,2.3912368,Dalmatian,1.8037559,leopard,1.2929493,cheetah,1.0592594,big cat,0.4192852675914764,0.37609273195266724
layer4,1863,0.4872187385039406,2.120302,crocodilian reptile,1.2323459,decapod crustacean,1.0512451,fish,0.8955291,even-toed ungulate,0.4066207706928253,0.4901186227798462
layer4,1864,0.2603443932636041,2.226327,indigo bunting,2.1789484,macaw,1.8472999,jay,0.3495449,clothing,0.5382190942764282,0.16819354891777039
layer4,1865,0.3123384728149296,1.4342141,gymnastic apparatus,1.4068741,ping-pong ball,0.29275286,musical instrument,0.2556095,conveyance,0.3621997833251953,0.16336588561534882
layer4,1866,0.5032732962100133,3.3649037,fungus,3.0837965,mushroom,2.5737128,locomotive,2.390304,earth star fungus,0.6510523557662964,0.4738052785396576
layer4,1867,0.2441153910475957,1.8234289,harp,1.2163417,dishcloth,1.1905587,poncho,0.1147105,artifact,0.3118919730186462,0.28810805082321167
layer4,1868,0.3698042007479479,2.4241767,ocean liner,1.3626205,poodle,1.2567539,lizard,0.80420524,sporting dog,0.4414093494415283,0.38598597049713135
layer4,1869,0.4125109984540673,1.728203,planetarium,0.79557365,primate,0.6383148,old world monkey,0.12236623,monkey,0.3738689720630646,0.3979024291038513
layer4,1870,0.3545067167440969,2.029981,baseball player,0.47977385,musical instrument,0.40569782,aquatic bird,0.37289473,bird,0.4022577106952667,0.31934183835983276
layer4,1871,0.3422084317644618,2.7900052,maze,2.6765926,dishcloth,0.52660936,ungulate,0.22591302,domestic animal,0.4658974707126617,0.404138445854187
layer4,1872,0.3835419435759937,2.051603,jackfruit,1.9724977,elephant,0.7097052,lizard,0.38881797,diapsid,0.4423277378082275,0.3247235119342804
layer4,1873,0.3053649224071526,1.5086887,screw,1.3726332,camera,0.21229982,artifact,0.159513,device,0.3908180594444275,0.20926602184772491
layer4,1874,0.2486504979193832,1.739375,prayer rug,0.31552926,diapsid,0.31003684,invertebrate,0.14636414,covering,0.3394970595836639,0.22729267179965973
layer4,1875,0.2853031828127137,1.5829829,piggy bank,0.80757964,spitz,0.34534642,shepherd dog,0.14720458,placental,0.3414118587970733,0.2254028022289276
layer4,1876,0.4157193476147129,3.7720032,harp,2.59642,clothes iron,1.712116,sailing vessel,0.7940608,butterfly,0.4097613990306854,0.4360385537147522
layer4,1877,0.2613056807524127,2.117828,porcupine,2.0422623,cardoon,1.0650897,keyboard instrument,0.969896,musteline mammal,0.4605713784694671,0.3514876663684845
layer4,1878,0.3192934654904779,2.0606523,corn cob,1.6800089,corn,1.6794915,bell pepper,0.7641702,toiletry,0.3798117935657501,0.2680494487285614
layer4,1879,0.3138107028587232,2.7012124,flamingo,2.3993883,butcher shop,1.403149,gyromitra,0.791046,fungus,0.4091666936874389,0.34724193811416626
layer4,1880,0.2202254582372148,1.4660283,lionfish,1.249751,filing cabinet,0.5513202,butterfly,0.5359847,ship,0.3146363794803619,0.2564849257469177
layer4,1881,0.2368644949417047,1.3799218,necklace,1.3532841,acorn,1.343548,teddy bear,0.5702013,spaniel,0.4352867007255554,0.23546597361564636
layer4,1882,0.2213410139227206,1.3780634,frilled-necked lizard,0.888638,acorn squash,0.8367875,odonate,0.6035948,squash,0.348853200674057,0.23085917532444
layer4,1883,0.3337540294532677,1.8650403,typewriter keyboard,1.7546643,squash,0.9936376,bottle,0.18108341,instrumentality,0.4010004103183746,0.32721954584121704
layer4,1884,0.2788940291583043,2.2384722,disc brake,2.1622236,electric fan,2.0250044,locomotive,2.0052366,freight car,0.447530597448349,0.29240018129348755
layer4,1885,0.37332876060755,2.6555657,farm machine,2.2253792,tractor,2.0686696,bullock cart,0.51533103,food,0.5232645273208618,0.3762686848640442
layer4,1886,0.4419565767064828,1.8457265,utensil,1.8218602,tableware,1.0547888,food,0.44964692,matter,0.7731537222862244,0.36072298884391785
layer4,1887,0.3620389215097975,1.8255666,photocopier,1.5959114,keyboard space bar,1.246406,digital computer,0.78641576,electronic equipment,0.4700358808040619,0.29645317792892456
layer4,1888,0.3768423119390663,1.3515395,triumphal arch,1.1826313,piano,0.41212016,even-toed ungulate,0.28225076,canine,0.2864008247852325,0.30111563205718994
layer4,1889,0.441808230165099,2.6938112,Basenji,2.4253926,sennenhunde,2.3333237,racket,1.6939825,corgi,0.4890414476394653,0.3646882176399231
layer4,1890,0.3420160953263002,1.6010756,heavier-than-air craft,0.5337443,wheeled vehicle,0.23746057,artifact,0.19274138,conveyance,0.4726470708847046,0.196211040019989
layer4,1891,0.3212262316927661,1.2267143,lacewing,0.6992184,fox,0.524968,terrier,0.36606425,fish,0.330591470003128,0.3110109567642212
layer4,1892,0.2940843345681547,1.5801585,go-kart,1.3641777,gondola,1.2894589,winter squash,1.0414478,lizard,0.4422982931137085,0.3040538728237152
layer4,1893,0.3967251642517633,2.8996744,baby bed,2.8742166,diaper,1.0838372,white goods,0.8071251,rodent,0.5758036375045776,0.39344683289527893
layer4,1894,0.4025605131300514,1.4572177,joystick,0.6977527,monkey,0.280203,primate,0.22278678,bird,0.3197283446788788,0.3578850030899048
layer4,1895,0.2299110848890052,1.6175398,espresso machine,1.5196797,baby pacifier,1.3630954,abacus,0.12034325,instrumentality,0.3354273438453674,0.26182880997657776
layer4,1896,0.3593662180949716,1.846728,shoji screen / room divider,0.55992025,screen,0.21275833,implement,0.11384466,artifact,0.3875890076160431,0.21659521758556366
layer4,1897,0.2377471890038463,2.1460736,broom,1.92369,thatched roof,1.5737227,paintbrush,1.5488124,dam,0.4660191833972931,0.21206249296665192
layer4,1898,0.284483716933613,1.556009,electric fan,0.5793597,sennenhunde,0.46216762,arachnid,0.25861713,dog,0.3600570261478424,0.2520108222961426
layer4,1899,0.3102987165341195,1.6840951,gyromitra,0.75873137,dessert,0.25058645,matter,0.15973262,food,0.4265151917934418,0.17817877233028412
layer4,1900,0.2788335388700228,2.1366088,gas mask or respirator,1.4871151,snowmobile,0.81841075,frog,0.47438285,self-propelled vehicle,0.4468037188053131,0.24635282158851624
layer4,1901,0.4592471929857334,1.7048565,lizard,1.6157438,ambulance,0.72940767,salamander,0.6861865,amphibian,0.3823187351226806,0.4331364631652832
layer4,1902,0.518949751315209,2.0282834,Otterhound,1.5925465,Affenpinscher,1.2778139,terrier,0.46114355,bird,0.3565913736820221,0.5070101022720337
layer4,1903,0.2923860215556118,3.008924,slot machine,1.1955459,source of illumination,0.5721441,musical instrument,0.26150152,artifact,0.5781983733177185,0.18514055013656616
layer4,1904,0.3753823669444158,1.3338588,revolver,0.8776899,toiletry,0.5078573,appliance,0.1553195,instrumentality,0.2910614311695099,0.25649818778038025
layer4,1905,0.1954253447040877,2.6553721,rapeseed,2.610026,corn,2.4755,corn cob,2.306027,fire salamander,0.6050589084625244,0.3012907803058624
layer4,1906,0.3615561207235797,0.65690476,antelope,0.5391604,setter,0.40727815,hound,0.3282254,snake,0.2106037586927414,0.33768245577812195
layer4,1907,0.3838065335739856,2.325333,sweater,2.0965552,elephant,2.0683997,tusker,1.7758329,carved pumpkin,0.4444040358066559,0.32433581352233887
layer4,1908,0.2576367720949356,1.8011792,maypole,1.7151666,harvestman,1.6477216,hunting bow,1.4024745,bridge,0.4723965227603912,0.34720325469970703
layer4,1909,0.3543720653994933,1.8037974,sled dog,0.96803206,wolf,0.44153723,self-propelled vehicle,0.26327083,wheeled vehicle,0.3528506755828857,0.3168531656265259
layer4,1910,0.2096491873808109,1.7186632,pufferfish,1.4598861,maze,1.3287277,zebra,0.995463,prototherian,0.3830815553665161,0.24199308454990387
layer4,1911,0.2272156105058188,2.1080432,yellow lady's slipper,1.426961,plectrum,1.2881416,frozen dessert,1.2868618,gas mask or respirator,0.4492253959178924,0.2168986052274704
layer4,1912,0.3068766359065968,0.9801734,trifle,0.8236176,slot machine,0.57881576,dessert,0.17409931,container,0.2932003438472748,0.21162483096122742
layer4,1913,0.3842658921319898,2.7435088,missile,2.5366952,airplane wing,1.7483099,aircraft,0.9706729,craft,0.5656260848045349,0.3050427734851837
layer4,1914,0.3401932247649398,1.3492566,lobster,0.90320903,amphibian,0.546149,reptile,0.3440654,invertebrate,0.4593454301357269,0.3414647877216339
layer4,1915,0.2497662843000226,1.8564429,trilobite,0.9763396,ray,0.7477971,antelope,0.4480655,ungulate,0.5539013743400574,0.2596592307090759
layer4,1916,0.2799584378256394,2.2263796,maypole,1.9119099,barn,1.8700225,front curtain,1.8245412,yurt,0.4467056393623352,0.36550259590148926
layer4,1917,0.2846545147287377,1.0159186,belgian sheepdog,0.5578711,appliance,0.30374005,implement,0.17399344,device,0.3221042454242706,0.1814054399728775
layer4,1918,0.4104542724761363,2.8379526,freight car,2.835264,sailing vessel,1.1332629,toy dog,0.19699705,artifact,0.4500399827957153,0.3386615216732025
layer4,1919,0.4035558140450788,1.0984625,citrus,0.90410185,edible fruit,0.416213,produce,0.37658846,fruit,0.4532162845134735,0.4574843943119049
layer4,1920,0.2799090977423352,1.8206124,starfish,1.5778724,Wire Fox Terrier,1.2924578,stinkhorn mushroom,0.3248289,terrier,0.4042562842369079,0.30690762400627136
layer4,1921,0.2019712273978327,0.958051,keyboard space bar,0.94400334,breastplate,0.71681523,food fish,0.54959565,body armor,0.2958317697048187,0.1771276891231537
layer4,1922,0.2640280146121272,2.0015671,Vizsla,1.7556934,gyromitra,1.5401802,Rhodesian Ridgeback,1.5333974,Mexican hairless dog (xoloitzcuintli),0.4224320650100708,0.29498234391212463
layer4,1923,0.2774974303738993,0.871432,cliff dwelling,0.26206863,primate,0.1080623,structure,0.10545901,artifact,0.2301383167505264,0.21571488678455353
layer4,1924,0.2756803732067582,0.65220624,bicycle,0.14624609,hound,0.14102131,canine,0.06129187,dog,0.3731295168399811,0.2748079299926758
layer4,1925,0.3803531698446927,1.745176,radio telescope,1.3380295,bridge,1.3254721,construction crane,0.30634072,insect,0.3332976102828979,0.3546089828014374
layer4,1926,0.216620764600974,1.405812,tool kit,0.7515464,firearm,0.44855377,timepiece,0.37744033,feline,0.4112758636474609,0.21199330687522888
layer4,1927,0.2892180064120614,1.586611,academic gown,1.0706183,Basset Hound,0.27263117,hound,0.15634681,artifact,0.2799025475978851,0.2673560678958893
layer4,1928,0.2959066701441364,1.5348442,viper,1.2622631,viverrine,0.9508673,swine,0.07944641,mammal,0.3429967761039734,0.19405949115753174
layer4,1929,0.4182601043046409,2.3660514,Great Dane,2.091935,cart,1.7633603,pointer,0.9930194,hound,0.4501459896564483,0.40676939487457275
layer4,1930,0.5222334344601738,1.0549898,terrier,0.7986489,toy dog,0.6315216,dog,0.49993703,bird,0.5637621283531189,0.5179902911186218
layer4,1931,0.2110576452560687,0.9635823,gown,0.8400545,bridegroom,0.24378563,game bird,0.09458004,vertebrate,0.3084059357643127,0.13404415547847748
layer4,1932,0.4521881128300032,0.9284788,foodstuff,0.7589579,dish,0.6682523,nutriment,0.36382023,canine,0.3614276647567749,0.20312966406345367
layer4,1933,0.3631019766744485,3.0988843,totem pole,1.7683817,baby bed,1.3045013,mask,0.32428154,covering,0.4551714062690735,0.33507663011550903
layer4,1934,0.3483304863786695,2.5821068,thatched roof,2.460885,yurt,0.7992935,roof,0.43702358,aquatic bird,0.4358502924442291,0.3489132523536682
layer4,1935,0.2178635880661206,2.3257706,lipstick,1.8641167,corgi,1.7762712,Scottish Terrier,1.3816686,leporid,0.6050715446472168,0.2557501494884491
layer4,1936,0.3350121294010248,1.5988485,harp,1.5478486,car mirror,1.4971672,piano,0.30308244,fish,0.3151997923851013,0.33175402879714966
layer4,1937,0.2708492119113265,3.8297036,manhole cover,2.345563,doormat,2.2292986,brass memorial plaque,2.2087767,maze,0.6513329744338989,0.369995653629303
layer4,1938,0.3831733313271986,1.8223323,electric fan,1.5005577,water tower,0.89813805,necktie,0.16926558,artifact,0.2901157736778259,0.32337263226509094
layer4,1939,0.3546736987723812,0.7809265,bird of prey,0.56774276,craft,0.3579004,bird,0.1594386,artifact,0.3918085992336273,0.21554391086101532
layer4,1940,0.2824554476801775,1.9283526,zebra,1.3494802,tiger,1.2718998,parrot,0.8458825,turtle,0.3999725580215454,0.3448254466056824
layer4,1941,0.2678188403330058,2.3445945,lock,1.8552074,drilling rig,1.256033,sailboat,1.2515414,basket,0.5072418451309204,0.28883814811706543
layer4,1942,0.3000116462717474,2.5837343,bubble,1.9085213,cuirass,1.8331233,breastplate,0.29727063,invertebrate,0.423250675201416,0.34889233112335205
layer4,1943,0.3099481611174089,1.4372802,espresso machine,1.1565062,turnstile,0.22437176,instrument,0.14677794,artifact,0.2612199783325195,0.2293422818183899
layer4,1944,0.3717603611899563,1.6285142,vaulted or arched ceiling,1.0504849,altar,0.24595042,structure,0.20792432,canine,0.3093210756778717,0.3089246451854706
layer4,1945,0.3154743509249498,1.6967143,payphone,1.4558066,Bullmastiff,1.2928394,harp,0.43022463,primate,0.3915329575538635,0.28978896141052246
layer4,1946,0.2400285864960115,2.3049324,remote control,2.0047827,maze,1.5879438,bread,0.5699332,electronic equipment,0.4794134497642517,0.3031388521194458
layer4,1947,0.2980681269363741,1.261979,ford model t,1.2512465,gondola,1.0216606,makeup,0.20633446,instrumentality,0.3020385205745697,0.21465197205543518
layer4,1948,0.2196807437663901,1.4149312,bookcase,1.4072418,entertainment center,1.4046416,plate rack,1.2581358,library,0.4187819063663482,0.24416248500347137
layer4,1949,0.3189004173286635,1.0231897,aquatic mammal,0.7436224,bear,0.66961986,cartilaginous fish,0.16636427,carnivore,0.2865958511829376,0.35520532727241516
layer4,1950,0.3367263530173406,1.5028315,Vizsla,1.4808313,Chesapeake Bay Retriever,0.25613302,diapsid,0.14469293,vertebrate,0.2609852850437164,0.3259347081184387
layer4,1951,0.2871788073733681,0.20504259,domestic cat,0.1877772,bottle,0.08918752,musical instrument,0.05731526,artifact,0.2198357433080673,0.18504208326339722
layer4,1952,0.2651348914172286,2.8592076,filing cabinet,2.4687808,wardrobe,2.1314526,chiffonier,1.861049,sink,0.542313277721405,0.313889741897583
layer4,1953,0.2962539840796944,1.7100254,meatloaf,0.67699796,amphibian,0.5455719,wading bird,0.40869382,invertebrate,0.4091072082519531,0.3623911142349243
layer4,1954,0.3950988759325144,1.8632193,military vehicle,1.8331786,Norwegian Elkhound,1.5774138,belgian sheepdog,0.38625696,conveyance,0.4488342106342315,0.2697069048881531
layer4,1955,0.3126601397573392,1.2985969,swimsuit,1.2809322,gymnastic apparatus,1.0734437,aquatic mammal,0.31452802,clothing,0.3970565795898437,0.34027907252311707
layer4,1956,0.2614774442795491,2.8934836,chambered nautilus,2.6211195,ambulance,2.350708,daisy,2.0714712,agaric,0.4867940843105316,0.32127606868743896
layer4,1957,0.2700350769348639,0.18836515,oscine,0.07615066,animal,0.06075159,bird,0.029077949,vertebrate,0.3143214583396911,0.2008470743894577
layer4,1958,0.3614452284371658,2.5522573,Rottweiler,2.3138537,Black and Tan Coonhound,2.242167,Redbone Coonhound,1.5880481,sennenhunde,0.4249244630336761,0.44242167472839355
layer4,1959,0.4877500022981358,2.9141238,spider web,2.4967086,spider,0.8602003,arachnid,0.4141349,arthropod,0.5679754614830017,0.49664467573165894
layer4,1960,0.2766372176676292,1.9648279,daisy,1.617951,lionfish,1.4195855,Maltese,0.6125075,terrier,0.3905309438705444,0.26767030358314514
layer4,1961,0.2169500741858346,1.130476,harp,0.9550664,stork,0.923869,apiary,0.87236243,baby bib,0.2848647832870483,0.2694893181324005
layer4,1962,0.3587367816960632,0.86479455,lizard,0.82580405,shark,0.7181603,finch,0.58648735,tool,0.3785757720470428,0.3059385120868683
layer4,1963,0.3013401031729771,1.4313877,kimono,1.1720465,parrot,1.0013233,cruciferous vegetable,0.6947046,decapod crustacean,0.3755705654621124,0.3282254636287689
layer4,1964,0.2609201332645767,1.7361414,garbage truck,1.7026576,Leonberger,1.4772704,gyromitra,1.3952038,construction crane,0.3973545432090759,0.27283376455307007
layer4,1965,0.3457945490141206,2.6970937,Mexican hairless dog (xoloitzcuintli),1.9853436,Bedlington Terrier,1.9580123,african grey parrot,1.261649,lemur,0.3641915023326874,0.39213719964027405
layer4,1966,0.4064241842894145,3.4008825,mitten,3.1933367,wool,3.1170554,dishcloth,2.384579,scarf,0.5011282563209534,0.425586074590683
layer4,1967,0.3481236375041734,1.6435139,hyena,1.078403,salamander,0.80012274,wolf,0.21710789,mammal,0.3273516297340393,0.34779801964759827
layer4,1968,0.4221889957350995,1.6687833,viper,1.5392109,anthozoan,0.8814084,shorebird,0.3133058,organism,0.3508738577365875,0.41881221532821655
layer4,1969,0.491206596315651,1.1886482,brass,1.0819569,woodwind,0.535412,aquatic bird,0.3761709,musical instrument,0.2925588190555572,0.4399910271167755
layer4,1970,0.4068003882087916,4.4683824,harp,2.1732872,lacewing,1.6753494,bridge,1.4294302,spider,0.4559307992458343,0.400086909532547
layer4,1971,0.3824011150694379,1.5986211,tusker,1.486659,elephant,0.68080753,wheeled vehicle,0.47062796,ungulate,0.4146265685558319,0.2688363194465637
layer4,1972,0.4467565309890532,2.8269043,bullock cart,2.1189353,bullterrier,1.3500586,ungulate,0.8698527,bovid,0.4568627178668976,0.4125983715057373
layer4,1973,0.3398631401395803,2.2820895,carousel,1.754382,drilling rig,0.47899395,wind instrument,0.34909979,musical instrument,0.4176707565784454,0.3665556013584137
layer4,1974,0.3382145872195866,1.5291988,sled dog,1.2133243,lemur,1.1469438,procyonid,0.82088345,musteline mammal,0.3321803212165832,0.2995133697986603
